"","a","d","aa","ad","dd","NA"
"1. / 2.",0.778846153846154,0.323717948717949,0.0224358974358974,0.0448717948717949,0.442307692307692,0.0544871794871795
"2. / 1.",0.782051282051282,0.0480769230769231,0.0352564102564103,0.0512820512820513,0.596153846153846,0.0641025641025641
"1. * 2.",0.83974358974359,0.0673076923076923,0.00641025641025641,0.0641025641025641,0.737179487179487,0.00961538461538462
"1. + 2.",0.67948717948718,0.0737179487179487,0.0352564102564103,0.0641025641025641,0.628205128205128,0.0192307692307692
"1. - 2.",0.69551282051282,0.0833333333333333,0.0224358974358974,0.0673076923076923,0.580128205128205,0.0416666666666667
"2. - 1.",0.69551282051282,0.0833333333333333,0.0224358974358974,0.0673076923076923,0.580128205128205,0.0416666666666667
