"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"Ad - Aa",NA,-26.842603872578,NA,NA,NA,NA
"Aa",8.65,8.59206303034819,NA,NA,NA,0.10008703118556
"Ad",360.3,NA,355.691233234899,NA,NA,NA
"Aa / Ad",NA,0.0221469209057319,NA,NA,NA,NA
"Ad / Aa",NA,NA,NA,NA,NA,NA
"Aa * Ad",NA,2647.2163844884,1676.21692830812,NA,2953.2631408581,NA
"Aa + Ad",NA,14.9894813252492,357.610571357048,NA,NA,NA
"Aa - Ad",NA,NA,-237.134421511337,NA,NA,NA
"Ad - Aa",NA,NA,237.134421511337,NA,NA,NA
"Aa",0.015625,0.0154690563949418,NA,NA,NA,NA
"Ad",0.8,NA,0.734569245188295,NA,NA,NA
"Aa / Ad",NA,0.00641199974292078,-0.00403563096523156,NA,NA,NA
"Ad / Aa",NA,-27.0832995642555,NA,NA,NA,6.77770700711325
"Aa * Ad",NA,0.0372829093281208,0.0258005857791001,NA,NA,NA
"Aa + Ad",NA,NA,0.74118616341155,NA,NA,NA
"Aa - Ad",NA,NA,-0.725316260333585,NA,NA,NA
"Ad - Aa",NA,NA,0.725316260333585,NA,NA,NA
"Aa",0.185641584680598,0.178819953219738,NA,NA,NA,NA
"Ad",4.08,NA,NA,NA,NA,NA
"Aa / Ad",NA,0.00177115981274008,NA,NA,NA,NA
"Ad / Aa",NA,-110.849376662586,NA,NA,NA,NA
"Aa * Ad",NA,17.4792138707996,NA,NA,NA,NA
"Aa + Ad",NA,NA,NA,NA,NA,NA
"Aa - Ad",NA,NA,NA,NA,NA,NA
"Ad - Aa",NA,NA,NA,NA,NA,NA
"Aa",28.145,28.2046678088235,NA,1.46548285101928,NA,NA
"Ad",0.35,NA,0.322548074967584,NA,NA,NA
"Aa / Ad",NA,42.4148187930699,NA,NA,NA,NA
"Ad / Aa",NA,-0.0188747375235012,NA,NA,-0.00731563742586352,NA
"Aa * Ad",NA,17.5025504419499,NA,NA,NA,NA
"Aa + Ad",NA,28.1968468722365,NA,NA,NA,NA
"Aa - Ad",NA,28.2125527163749,NA,2.10358201282898,NA,NA
"Ad - Aa",NA,-28.2125527163749,NA,-2.10358201282898,NA,NA
"Aa",0.16,0.126460269073041,NA,NA,NA,NA
"Ad",7.8,NA,8.31254577093197,NA,NA,NA
"Aa / Ad",NA,NA,NA,NA,NA,NA
"Ad / Aa",NA,-0.72840851010525,6.84336830105527,NA,NA,NA
"Aa * Ad",NA,1.11830556496686,7.30007931054389,NA,NA,NA
"Aa + Ad",NA,NA,8.27664036505601,NA,NA,NA
"Aa - Ad",NA,0.186832271160445,-8.35018068729243,NA,NA,NA
"Ad - Aa",NA,-0.186832271160445,8.35018068729243,NA,NA,NA
"Aa",69.31,68.788401375074,NA,NA,NA,NA
"Ad",0.0203125,NA,0.0234719118257731,NA,0.00171604072454695,NA
"Aa / Ad",NA,931.494350675709,NA,NA,NA,NA
"Ad / Aa",NA,0.00114430810706835,0.00157543077023712,NA,NA,NA
"Aa * Ad",NA,4.99206942225395,NA,NA,NA,NA
"Aa + Ad",NA,68.7882310171153,NA,NA,NA,NA
"Aa - Ad",NA,68.7885841202773,NA,NA,NA,NA
"Ad - Aa",NA,-68.7885841202773,NA,NA,NA,NA
"Aa",43,47.5998964358439,NA,NA,NA,NA
"Ad",0.82,NA,0.611996958526267,NA,NA,NA
"Aa / Ad",NA,12.7678676209887,-8.10881083284261,NA,NA,NA
"Ad / Aa",NA,-0.00475127581598806,NA,NA,NA,0.00169190917212481
"Aa * Ad",NA,175.21679899255,73.2649558145281,NA,NA,NA
"Aa + Ad",NA,47.2697252739871,NA,NA,NA,NA
"Aa - Ad",NA,47.7721269919898,NA,NA,NA,NA
"Ad - Aa",NA,-47.7721269919898,NA,NA,NA,NA
"Aa",0.531499999999999,0.959005924035796,NA,0.450094250013843,NA,0.377870245556285
"Ad",8.03,NA,8.26093991698622,NA,NA,NA
"Aa / Ad",NA,0.0290831868685203,-0.154184917525237,NA,NA,NA
"Ad / Aa",NA,-0.110180600759555,0.556631141140115,NA,NA,NA
"Aa * Ad",NA,11.5205608502276,102.363537713047,NA,NA,NA
"Aa + Ad",NA,NA,7.52385565747773,NA,NA,NA
"Aa - Ad",NA,1.09745304107066,-8.46353511526466,NA,1.26767698955712,NA
"Ad - Aa",NA,-1.09745304107066,8.46353511526466,NA,-1.26767698955712,NA
"Aa",2.25,2.26287614272767,NA,NA,NA,NA
"Ad",30.066,2.42427034166942,26.42358233943,NA,-8.3353292654927,NA
"Aa / Ad",NA,0.0183180212697907,-0.0100881130397327,NA,NA,NA
"Ad / Aa",NA,-7.36471108670616,NA,NA,NA,NA
"Aa * Ad",NA,284.921530147591,158.093948559935,NA,NA,NA
"Aa + Ad",NA,NA,24.5333646709922,NA,NA,NA
"Aa - Ad",NA,NA,-26.5203840426434,NA,8.30758639160176,NA
"Ad - Aa",NA,NA,26.5203840426434,NA,-8.30758639160176,NA
"Aa",4.1,3.3850463810479,NA,NA,NA,NA
"Ad",24.81,NA,15.0218121217044,-10.3943140749248,NA,NA
"Aa / Ad",NA,0.0258483768345742,NA,0.0938518822725726,NA,NA
"Ad / Aa",NA,-0.116251469186357,NA,-0.422225298938022,NA,NA
"Aa * Ad",NA,300.475552125942,776.175067615696,NA,NA,NA
"Aa + Ad",NA,NA,NA,-11.8975755215649,NA,NA
"Aa - Ad",NA,NA,NA,16.4446297909946,NA,NA
"Ad - Aa",NA,NA,NA,-16.4446297909946,NA,NA
"Aa",48.85,51.4923435352082,NA,NA,-13.7455860043082,NA
"Ad",1.1,NA,1.0197812505454,NA,NA,NA
"Aa / Ad",NA,11.0875844631014,-7.25007353029425,NA,NA,NA
"Ad / Aa",NA,-0.00522281811855625,0.00240518246567925,NA,NA,NA
"Aa * Ad",NA,220.542486787047,225.442211386875,NA,NA,NA
"Aa + Ad",NA,50.9485664193905,NA,NA,-7.55297278970926,NA
"Aa - Ad",NA,51.5322027856488,NA,NA,-13.924355599033,NA
"Ad - Aa",NA,-51.5322027856488,NA,NA,13.924355599033,NA
"Aa",0.675,0.647310930699261,NA,NA,NA,NA
"Ad",0.3,NA,0.293132831963208,NA,NA,NA
"Aa / Ad",NA,0.813539540304226,NA,3.65160786611034,NA,NA
"Ad / Aa",NA,-0.00632433518478523,NA,-0.0298419337675471,NA,NA
"Aa * Ad",NA,0.438521901163665,1.90473584688502,NA,NA,NA
"Aa + Ad",NA,0.62389565354435,NA,NA,NA,NA
"Aa - Ad",NA,0.662176189431504,NA,NA,NA,NA
"Ad - Aa",NA,-0.662176189431504,NA,NA,NA,NA
"Aa",1.3,NA,NA,NA,NA,NA
"Ad",13.74,NA,14.9566683944575,NA,NA,NA
"Aa / Ad",NA,NA,NA,1.40256784516064,NA,NA
"Ad / Aa",NA,NA,0.224904884206009,NA,NA,NA
"Aa * Ad",NA,NA,662.394583821784,NA,NA,NA
"Aa + Ad",NA,NA,NA,NA,NA,11.3509960170342
"Aa - Ad",NA,NA,NA,10.8938533389515,NA,NA
"Ad - Aa",NA,NA,NA,-10.8938533389515,NA,NA
"Aa",76.5,77.7032366161105,NA,NA,NA,NA
"Ad",12030,NA,11376.6850457481,NA,NA,NA
"Aa / Ad",NA,0.00407928057081134,NA,NA,NA,NA
"Ad / Aa",NA,244.091847843923,NA,NA,NA,966.253826540442
"Aa * Ad",NA,1378243.15518372,NA,NA,NA,NA
"Aa + Ad",NA,NA,11530.6597652241,NA,NA,NA
"Aa - Ad",NA,NA,-11288.2001316909,NA,NA,NA
"Ad - Aa",NA,NA,11288.2001316909,NA,NA,NA
"Aa",4.835,6.01743917796199,NA,NA,NA,-1.5741631659839
"Ad",204.75,NA,156.564586712283,NA,NA,NA
"Aa / Ad",NA,0.0123797634775441,-0.0577346704037993,NA,-0.00652008007838201,NA
"Ad / Aa",NA,NA,1.80770546252132,NA,NA,NA
"Aa * Ad",NA,NA,9942.10013482507,NA,NA,NA
"Aa + Ad",NA,NA,143.95245835624,NA,NA,NA
"Aa - Ad",NA,NA,-178.996823870087,NA,NA,NA
"Ad - Aa",NA,NA,178.996823870087,NA,NA,NA
"Aa",12.42857,12.6523817955899,NA,NA,NA,NA
"Ad",7.7,NA,7.82144363690852,NA,NA,NA
"Aa / Ad",NA,0.413797043162867,NA,0.122820345983311,NA,NA
"Ad / Aa",NA,-0.523406550303656,NA,NA,NA,0.0779108527723671
"Aa * Ad",NA,379.889101100034,236.368924145711,NA,NA,NA
"Aa + Ad",NA,13.4035549296136,8.4167653302179,NA,-4.6710535953087,NA
"Aa - Ad",NA,12.3081805174943,NA,5.97189184651966,NA,NA
"Ad - Aa",NA,-12.3081805174943,NA,-5.97189184651966,NA,NA
"Aa",0.1,0.0990396663902114,NA,NA,NA,NA
"Ad",20,NA,15.2602872684386,NA,NA,NA
"Aa / Ad",NA,0.00149958817225974,NA,NA,NA,NA
"Ad / Aa",NA,-504.448977825839,NA,NA,NA,NA
"Aa * Ad",NA,6.64541197648394,NA,NA,NA,NA
"Aa + Ad",NA,NA,14.1694490611685,NA,1.30678054886323,4.37206275360657
"Aa - Ad",NA,NA,-15.0676900637276,NA,NA,NA
"Ad - Aa",NA,NA,15.0676900637276,NA,NA,NA
"Aa",48.85,48.7631813116589,NA,NA,NA,NA
"Ad",173,NA,140.828417916145,NA,NA,NA
"Aa / Ad",NA,0.0744750130604501,-0.0394117133778794,NA,NA,NA
"Ad / Aa",NA,-0.644837885796999,0.451472002527078,NA,NA,NA
"Aa * Ad",NA,31216.3178165883,NA,NA,NA,NA
"Aa + Ad",NA,55.9554230074035,143.570018056943,NA,NA,NA
"Aa - Ad",NA,40.5020170695014,-140.77331227528,NA,-40.672762872622,NA
"Ad - Aa",NA,-40.5020170695014,140.77331227528,NA,40.672762872622,NA
"Aa",0.294,0.296282800839913,NA,NA,NA,NA
"Ad",92.59,NA,90.4558504127571,NA,NA,NA
"Aa / Ad",NA,0.00238231694566036,NA,NA,NA,NA
"Ad / Aa",NA,-129.258681428433,NA,NA,NA,83.6961607594225
"Aa * Ad",NA,22.6197721138206,37.1126335622137,NA,NA,NA
"Aa + Ad",NA,NA,92.1574809833064,NA,NA,NA
"Aa - Ad",NA,NA,-92.2562725791472,NA,NA,NA
"Ad - Aa",NA,NA,92.2562725791472,NA,NA,NA
"Aa",5.05,4.7841273481571,NA,NA,NA,NA
"Ad",11.97,NA,9.4413301483406,NA,NA,NA
"Aa / Ad",NA,0.172986894444167,-0.278928496325385,NA,NA,NA
"Ad / Aa",NA,-0.250345982585596,0.290181070204815,NA,NA,NA
"Aa * Ad",NA,130.435763251747,NA,NA,NA,171.978003161011
"Aa + Ad",NA,4.83938501304108,NA,NA,NA,6.66125202460966
"Aa - Ad",NA,4.50954831372487,-12.056428351508,NA,NA,NA
"Ad - Aa",NA,-4.50954831372487,12.056428351508,NA,NA,NA
"Aa",0.0534057969999999,0.0510903888412224,NA,NA,NA,NA
"Ad",141.5,NA,62.755866324901,NA,NA,NA
"Aa / Ad",NA,NA,NA,0.000125549161413534,9.63370675831541e-05,NA
"Ad / Aa",NA,NA,NA,-60.9290229518494,-67.5148710589547,NA
"Aa * Ad",NA,NA,NA,NA,NA,NA
"Aa + Ad",NA,NA,62.7369064224163,NA,NA,NA
"Aa - Ad",NA,NA,-62.7744886707284,NA,NA,NA
"Ad - Aa",NA,NA,62.7744886707284,NA,NA,NA
"Aa",16.85,17.0463606885032,NA,NA,13.2122450084567,2.81969609049412
"Ad",201.67,NA,201.9097674705,NA,NA,NA
"Aa / Ad",NA,NA,NA,0.200270159412404,NA,NA
"Ad / Aa",NA,-0.211269024677588,1.55895979278066,NA,NA,NA
"Aa * Ad",NA,NA,14376.5053257717,NA,NA,NA
"Aa + Ad",NA,17.9970267437379,202.357394676666,NA,NA,NA
"Aa - Ad",NA,15.734191873052,-198.94177479547,NA,NA,NA
"Ad - Aa",NA,-15.734191873052,198.94177479547,NA,NA,NA
"Aa",0.545,0.564258346365609,NA,NA,0.138512825354244,NA
"Ad",1.605,NA,1.64346102682612,NA,NA,NA
"Aa / Ad",NA,0.0737359506204788,-0.027734968383669,NA,NA,NA
"Ad / Aa",NA,-1.67894183535938,NA,NA,NA,NA
"Aa * Ad",NA,4.81498609101966,NA,NA,NA,NA
"Aa + Ad",NA,0.508566969657159,1.64270470387858,NA,NA,NA
"Aa - Ad",NA,0.631832993429349,-1.75911491929716,NA,NA,NA
"Ad - Aa",NA,-0.631832993429349,1.75911491929716,NA,NA,NA
"Aa",0.255568333494831,0.257818047797701,NA,-0.00434540385651973,NA,-0.00525758150330917
"Ad",4.88,NA,5.07510350118105,NA,NA,NA
"Aa / Ad",NA,0.0272039754195506,NA,NA,NA,NA
"Ad / Aa",NA,24.1213655886485,NA,NA,NA,95.5464767137865
"Aa * Ad",NA,2.320181846,NA,NA,NA,NA
"Aa + Ad",NA,NA,4.98089321145791,NA,NA,NA
"Aa - Ad",NA,0.335044778510944,-5.05192778702367,NA,NA,NA
"Ad - Aa",NA,-0.335044778510944,5.05192778702367,NA,NA,NA
"Aa",0.07,0.0728147603095769,NA,NA,NA,NA
"Ad",5.94000000000001,NA,NA,NA,NA,3.57508739038801
"Aa / Ad",NA,0.000960843435515602,NA,NA,NA,NA
"Ad / Aa",NA,-117.167435147215,-13.3726950791327,NA,NA,NA
"Aa * Ad",NA,5.53485151519908,NA,NA,NA,NA
"Aa + Ad",NA,NA,NA,NA,NA,3.61958959989916
"Aa - Ad",NA,NA,NA,NA,NA,-3.45981274667011
"Ad - Aa",NA,NA,NA,NA,NA,3.45981274667011
"Aa",0.65,0.674286521901307,NA,NA,NA,-0.0983196699398019
"Ad",455.1,NA,422.055857360819,NA,NA,NA
"Aa / Ad",NA,0.00113898628882982,NA,0.00269631800423156,NA,NA
"Ad / Aa",NA,-31.6484727661344,134.573159158837,NA,NA,NA
"Aa * Ad",NA,284.744736598029,1225.38685467624,NA,NA,NA
"Aa + Ad",NA,NA,387.622334819035,NA,NA,NA
"Aa - Ad",NA,NA,-444.905537372889,NA,NA,NA
"Ad - Aa",NA,NA,444.905537372889,NA,NA,NA
"Aa",16.85,18.6207284507752,NA,NA,-18.5060916910197,NA
"Ad",63.74,NA,62.3408925742318,NA,NA,NA
"Aa / Ad",NA,0.0653358791320771,NA,NA,NA,NA
"Ad / Aa",NA,-0.212048138151157,0.56906090320672,NA,NA,NA
"Aa * Ad",NA,2478.20829028836,6364.35207481851,NA,NA,NA
"Aa + Ad",NA,19.9524463639003,61.5524633796947,NA,-20.3029806312181,NA
"Aa - Ad",NA,15.764261371855,-63.1871917708379,NA,NA,NA
"Ad - Aa",NA,-15.764261371855,63.1871917708379,NA,NA,NA
"Aa",5.9,5.85381385430411,NA,NA,NA,NA
"Ad",0.324,NA,0.328313237797412,NA,NA,NA
"Aa / Ad",NA,4.91444140586365,-28.8162753968232,NA,NA,NA
"Ad / Aa",NA,-0.000870475664167629,0.00387866555703238,NA,NA,NA
"Aa * Ad",NA,NA,16.4566756319283,NA,NA,NA
"Aa + Ad",NA,5.86782967828472,NA,NA,NA,NA
"Aa - Ad",NA,5.84082300395346,NA,NA,NA,NA
"Ad - Aa",NA,-5.84082300395346,NA,NA,NA,NA
"Aa",0.175,NA,NA,NA,NA,NA
"Ad",0.299,NA,NA,-0.176747196489087,NA,NA
"Aa / Ad",NA,NA,NA,0.121983877445618,NA,NA
"Ad / Aa",NA,NA,NA,NA,NA,NA
"Aa * Ad",NA,NA,NA,NA,NA,2.00273904166088
"Aa + Ad",NA,NA,NA,NA,NA,0.372778449995546
"Aa - Ad",NA,NA,NA,NA,NA,NA
"Ad - Aa",NA,NA,NA,NA,NA,NA
"Aa",119.675,129.32645756378,NA,NA,NA,NA
"Ad",33.7,NA,35.6541828287683,NA,NA,NA
"Aa / Ad",NA,1.17652228757075,-0.554226386299933,NA,NA,NA
"Ad / Aa",NA,-0.126314995079955,0.0482537223743118,NA,NA,NA
"Aa * Ad",NA,14553.919600725,7878.95564199303,NA,NA,NA
"Aa + Ad",NA,128.439562258254,NA,NA,NA,35.8324415444184
"Aa - Ad",NA,129.286719500096,NA,35.3023375460799,NA,NA
"Ad - Aa",NA,-129.286719500096,NA,-35.3023375460799,NA,NA
"Aa",0.235999999999999,NA,NA,0.497257842168136,NA,NA
"Ad",1.03,NA,NA,NA,NA,NA
"Aa / Ad",NA,NA,NA,NA,NA,NA
"Ad / Aa",NA,NA,NA,NA,NA,NA
"Aa * Ad",NA,11.2388318490567,NA,NA,NA,NA
"Aa + Ad",NA,0.523277867921735,NA,NA,NA,NA
"Aa - Ad",NA,NA,NA,NA,NA,NA
"Ad - Aa",NA,NA,NA,NA,NA,NA
"Aa",0.215,0.222108813275084,NA,NA,NA,NA
"Ad",0.53,NA,0.54016681443644,NA,-0.144711117640692,NA
"Aa / Ad",NA,0.161680644652311,-0.0657858717151939,NA,NA,NA
"Ad / Aa",NA,-3.06498152383937,NA,NA,NA,NA
"Aa * Ad",NA,0.291779556148147,0.198572145700436,NA,0.065193611038642,NA
"Aa + Ad",NA,0.198341433981482,0.536813189948253,NA,NA,NA
"Aa - Ad",NA,0.236772390703173,-0.536303117239179,NA,0.156009798270377,NA
"Ad - Aa",NA,-0.236772390703173,0.536303117239179,NA,-0.156009798270377,NA
"Aa",6.1,6.26527705779069,NA,NA,NA,NA
"Ad",2.2,NA,NA,NA,NA,NA
"Aa / Ad",NA,0.135159321947302,NA,NA,NA,NA
"Ad / Aa",NA,-2.52647499231248,NA,NA,NA,NA
"Aa * Ad",NA,292.283808956768,NA,NA,NA,NA
"Aa + Ad",NA,5.62315317259558,NA,NA,NA,NA
"Aa - Ad",NA,6.95851997329453,NA,NA,NA,NA
"Ad - Aa",NA,-6.95851997329453,NA,NA,NA,NA
"Aa",0.625,0.633048130578462,NA,NA,NA,NA
"Ad",34.75,NA,36.2036415250297,NA,NA,NA
"Aa / Ad",NA,0.00868637408692376,NA,NA,NA,NA
"Ad / Aa",NA,-172.641616628468,NA,54.0420737997132,NA,NA
"Aa * Ad",NA,41.5896351925904,NA,NA,NA,NA
"Aa + Ad",NA,NA,36.2211043099692,NA,NA,NA
"Aa - Ad",NA,NA,-35.4271336521308,NA,NA,NA
"Ad - Aa",NA,NA,35.4271336521308,NA,NA,NA
"Aa",12.735,12.767593806792,-2.09767024907534,NA,NA,NA
"Ad",8.93,NA,8.09849921174242,NA,NA,NA
"Aa / Ad",NA,0.490057695399985,-0.798711835427375,NA,NA,NA
"Ad / Aa",NA,-0.0456902335629623,0.0950796925731238,NA,NA,NA
"Aa * Ad",NA,326.016694948177,755.999083207298,NA,NA,NA
"Aa + Ad",NA,12.4136615125768,4.57309664367175,NA,NA,NA
"Aa - Ad",NA,13.1101035511071,-10.7760265509358,NA,NA,NA
"Ad - Aa",NA,-13.1101035511071,10.7760265509358,NA,NA,NA
"Aa",7.6,8.03348164306309,NA,NA,NA,NA
"Ad",0.147255037280613,0.000286197336185488,0.146526710502413,NA,NA,NA
"Aa / Ad",NA,NA,NA,1216.06036504131,NA,NA
"Ad / Aa",NA,NA,0.0037559216996045,NA,NA,NA
"Aa * Ad",NA,NA,4.0274986471398,NA,NA,NA
"Aa + Ad",NA,8.04993509014222,NA,NA,NA,NA
"Aa - Ad",NA,8.04636928789109,NA,NA,NA,NA
"Ad - Aa",NA,-8.04636928789109,NA,NA,NA,NA
"Aa",4.065,4.03578537183007,NA,NA,NA,NA
"Ad",3.07,NA,2.73083382348336,NA,NA,NA
"Aa / Ad",NA,0.384915791007232,-0.594867832980105,NA,NA,NA
"Ad / Aa",NA,-0.0397036328887905,0.0845245879152147,NA,NA,NA
"Aa * Ad",NA,31.0533394293312,NA,NA,NA,NA
"Aa + Ad",NA,4.09483434356436,NA,NA,NA,NA
"Aa - Ad",NA,4.13633619026727,-2.45531231792694,NA,NA,NA
"Ad - Aa",NA,-4.13633619026727,2.45531231792694,NA,NA,NA
"Aa",0.19,0.153262826738388,0.0591280058430212,NA,NA,NA
"Ad",71.03,NA,81.7823363464616,NA,NA,NA
"Aa / Ad",NA,0.000655858352504637,-0.00253547521350641,NA,NA,NA
"Ad / Aa",NA,-8.74072689894186,39.2764247950028,NA,NA,NA
"Aa * Ad",NA,31.3353569779059,161.207701722419,NA,NA,NA
"Aa + Ad",NA,NA,81.8851233217413,NA,NA,NA
"Aa - Ad",NA,NA,-81.6773300840167,NA,NA,NA
"Ad - Aa",NA,NA,81.6773300840167,NA,NA,NA
"Aa",0.825,0.82368888976593,NA,NA,NA,NA
"Ad",23,NA,23.6152053214383,NA,NA,NA
"Aa / Ad",NA,0.00558190116475531,NA,NA,NA,NA
"Ad / Aa",NA,296.539474255237,NA,NA,187.011630761823,395.672245326014
"Aa * Ad",NA,115.18644787292,15.4380986222105,NA,30.9635282435218,NA
"Aa + Ad",NA,NA,24.4866646037985,NA,NA,NA
"Aa - Ad",NA,NA,-22.9697082871317,NA,NA,NA
"Ad - Aa",NA,NA,22.9697082871317,NA,NA,NA
"Aa",27.7,29.1870689648032,NA,NA,-9.40136314825541,NA
"Ad",208,NA,201.343383804665,NA,NA,NA
"Aa / Ad",NA,0.0307081084184896,NA,NA,NA,NA
"Ad / Aa",NA,-8.89060385472397,NA,NA,NA,NA
"Aa * Ad",NA,25106.4063035299,11995.2265321381,NA,NA,NA
"Aa + Ad",NA,NA,144.768674070594,NA,NA,NA
"Aa - Ad",NA,NA,-161.967968683978,NA,NA,NA
"Ad - Aa",NA,NA,161.967968683978,NA,NA,NA
"Aa",2.61,2.54367905739359,NA,NA,NA,NA
"Ad",1.288,NA,1.30059209957829,NA,NA,NA
"Aa / Ad",NA,0.241889972977583,-0.15050205254239,NA,NA,NA
"Ad / Aa",NA,-0.385189566214789,NA,NA,NA,NA
"Aa * Ad",NA,26.7077161335587,NA,NA,NA,NA
"Aa + Ad",NA,2.51313941668967,0.717285092841379,NA,1.4062274443273,NA
"Aa - Ad",NA,2.35882384164273,-1.93734466894645,NA,NA,NA
"Ad - Aa",NA,-2.35882384164273,1.93734466894645,NA,NA,NA
"Aa",1.5785,1.49789307595269,NA,NA,NA,NA
"Ad",0.6,NA,NA,NA,NA,0.72241103328596
"Aa / Ad",NA,NA,NA,NA,NA,NA
"Ad / Aa",NA,NA,NA,NA,NA,NA
"Aa * Ad",NA,7.7102563479012,21.7412842529148,NA,NA,NA
"Aa + Ad",NA,1.51482500972925,NA,NA,NA,NA
"Aa - Ad",NA,1.4533941025419,NA,NA,NA,NA
"Ad - Aa",NA,-1.4533941025419,NA,NA,NA,NA
"Aa",3.70833335,3.75866508555109,NA,NA,NA,NA
"Ad",0.552,NA,0.530940571711544,NA,NA,NA
"Aa / Ad",NA,4.45757875946261,NA,NA,NA,NA
"Ad / Aa",NA,-0.100476932606226,NA,NA,NA,NA
"Aa * Ad",NA,2.76951709455866,NA,NA,NA,NA
"Aa + Ad",NA,3.74063197847836,NA,NA,NA,NA
"Aa - Ad",NA,3.84163185135949,NA,NA,NA,NA
"Ad - Aa",NA,-3.84163185135949,NA,NA,NA,NA
"Aa",0.325,0.376276294106174,NA,NA,-0.347553813954327,NA
"Ad",8.07,NA,8.39778374423015,NA,NA,NA
"Aa / Ad",NA,NA,-0.032507959655996,NA,NA,NA
"Ad / Aa",NA,-0.560528896914622,1.98097151262158,NA,NA,NA
"Aa * Ad",NA,NA,28.690579972335,NA,NA,NA
"Aa + Ad",NA,NA,8.49017233420827,NA,NA,NA
"Aa - Ad",NA,0.595003223612953,-8.51210643677878,NA,NA,NA
"Ad - Aa",NA,-0.595003223612953,8.51210643677878,NA,NA,NA
"Aa",0.164,0.15737481503201,NA,NA,NA,0.014749646252854
"Ad",0.133,NA,NA,NA,NA,0.0729279363314191
"Aa / Ad",NA,0.163168701736989,-0.0160579981231868,NA,-0.0210339185991748,NA
"Ad / Aa",NA,-1.38017765781707,NA,NA,NA,NA
"Aa * Ad",NA,0.151976431372002,NA,NA,0.0135727562730647,0.0504987486576354
"Aa + Ad",NA,0.162597708293406,NA,NA,NA,0.11481417880663
"Aa - Ad",NA,0.150987758829163,-0.0628035008400412,NA,NA,NA
"Ad - Aa",NA,-0.150987758829163,0.0628035008400412,NA,NA,NA
"Aa",2.435,2.20585562836909,NA,NA,NA,NA
"Ad",56.79,NA,56.3348952275002,NA,NA,NA
"Aa / Ad",NA,0.0100186059010648,-0.0324816115214665,NA,NA,NA
"Ad / Aa",NA,-0.478346032410941,2.18693420210647,NA,NA,NA
"Aa * Ad",NA,280.519010193011,1259.51413944899,NA,NA,NA
"Aa + Ad",NA,NA,57.5214515185108,NA,NA,NA
"Aa - Ad",NA,NA,-57.5648885503284,NA,NA,NA
"Ad - Aa",NA,NA,57.5648885503284,NA,NA,NA
"Aa",16.6,16.5533148154612,NA,NA,-0.355872737264209,-0.218286090178097
"Ad",2.98,NA,2.7418314697836,NA,0.364566562607295,NA
"Aa / Ad",NA,2.2426245474624,NA,NA,NA,NA
"Ad / Aa",NA,0.484343156675914,NA,NA,NA,1.13605039419894
"Aa * Ad",NA,118.428882429399,NA,NA,NA,NA
"Aa + Ad",NA,16.5659324361314,2.54307812932782,NA,NA,NA
"Aa - Ad",NA,16.4839765304987,-2.89691859565977,NA,NA,NA
"Ad - Aa",NA,-16.4839765304987,2.89691859565977,NA,NA,NA
"Aa",4.5,4.80005053089556,NA,NA,NA,NA
"Ad",274.5,NA,215.760572992592,NA,NA,NA
"Aa / Ad",NA,0.00920980717263999,NA,NA,NA,NA
"Ad / Aa",NA,-17.3578383225113,NA,NA,NA,14.4049525264817
"Aa * Ad",NA,1415.01951006798,2836.4752714717,NA,NA,NA
"Aa + Ad",NA,NA,276.9095322395,NA,NA,NA
"Aa - Ad",NA,NA,-276.384780338298,NA,NA,NA
"Ad - Aa",NA,NA,276.384780338298,NA,NA,NA
"Aa",0.065,0.0626399320464705,NA,NA,NA,NA
"Ad",2,NA,NA,NA,NA,1.41802213617666
"Aa / Ad",NA,0.00572288791260684,NA,NA,NA,-0.00585787808006971
"Ad / Aa",NA,-5.38823361613428,NA,NA,NA,4.72929469921996
"Aa * Ad",NA,0.669054470158052,0.580470872029098,NA,NA,NA
"Aa + Ad",NA,NA,NA,NA,NA,1.33194828181921
"Aa - Ad",NA,NA,NA,NA,NA,-1.52017905863574
"Ad - Aa",NA,NA,NA,NA,NA,1.52017905863574
"Aa",24,26.2994640292175,NA,NA,NA,NA
"Ad",4.15,NA,3.85958332911631,NA,NA,NA
"Aa / Ad",NA,0.814890285009638,NA,1.70560994050152,NA,NA
"Ad / Aa",NA,-0.0052888386642035,0.00716075821512548,NA,NA,NA
"Aa * Ad",NA,611.935536069936,NA,NA,NA,804.319581219508
"Aa + Ad",NA,26.5785711949092,NA,NA,NA,NA
"Aa - Ad",NA,25.7949774739324,NA,NA,NA,NA
"Ad - Aa",NA,-25.7949774739324,NA,NA,NA,NA
"Aa",6.37,5.68727228120955,NA,NA,4.15984514268783,NA
"Ad",21.5,NA,21.6988527273469,NA,NA,NA
"Aa / Ad",NA,0.258861293166826,NA,0.663869855061041,NA,NA
"Ad / Aa",NA,NA,0.511320027540629,NA,NA,NA
"Aa * Ad",NA,78.7057730134691,358.198201551868,NA,NA,NA
"Aa + Ad",NA,6.34868511658325,21.3897347112789,NA,NA,NA
"Aa - Ad",NA,5.91938244104872,-22.0319675330666,NA,NA,NA
"Ad - Aa",NA,-5.91938244104872,22.0319675330666,NA,NA,NA
"Aa",270,261.457089814447,NA,NA,NA,NA
"Ad",13.6,NA,14.4720592739923,NA,NA,NA
"Aa / Ad",NA,9.4975200761062,-5.96295148307233,NA,NA,NA
"Ad / Aa",NA,-0.0131875348737748,0.00794227459355597,NA,NA,NA
"Aa * Ad",NA,7000.37045527104,12339.7258666722,NA,NA,NA
