"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0603448275862069,0.310344827586207,0.698275862068966,0.956896551724138,0.103448275862069,0
"2. / 1.",0.0603448275862069,0.198275862068966,0.732758620689655,0.931034482758621,0.405172413793103,0.00862068965517241
"1. * 2.",0.120689655172414,0.0603448275862069,0.844827586206897,0.974137931034483,0.0172413793103448,0
"1. + 2.",0.120689655172414,0.0775862068965517,0.698275862068966,0.818965517241379,0.0603448275862069,0
"1. - 2.",0.112068965517241,0.0431034482758621,0.71551724137931,0.793103448275862,0.0431034482758621,0
"2. - 1.",0.112068965517241,0.0431034482758621,0.71551724137931,0.793103448275862,0.0431034482758621,0
