"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0648148148148148,0.287037037037037,0.0648148148148148,0.111111111111111,0.583333333333333,0.111111111111111
"2. / 1.",0.0740740740740741,0.324074074074074,0.0740740740740741,0.0925925925925926,0.592592592592593,0.12962962962963
"1. * 2.",0.0925925925925926,0.0185185185185185,0,0.0740740740740741,1,0
"1. + 2.",0.0740740740740741,0.00925925925925926,0.00925925925925926,0.0555555555555556,0.981481481481482,0.0185185185185185
"1. - 2.",0.0648148148148148,0.037037037037037,0.0277777777777778,0.0925925925925926,0.833333333333333,0.101851851851852
"2. - 1.",0.0648148148148148,0.037037037037037,0.0277777777777778,0.0925925925925926,0.833333333333333,0.101851851851852
