"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0778097982708934,0.414985590778098,0.544668587896254,0.93371757925072,0.305475504322767,0.0201729106628242
"2. / 1.",0.0806916426512968,0.452449567723343,0.527377521613833,0.927953890489914,0.0720461095100865,0.00288184438040346
"1. * 2.",0.0951008645533141,0.77521613832853,0.0864553314121038,0.968299711815562,0.103746397694524,0
"1. + 2.",0.109510086455331,0.593659942363112,0.100864553314121,0.815561959654179,0.0749279538904899,0.0230547550432277
"1. - 2.",0.106628242074928,0.602305475504323,0.0864553314121038,0.769452449567723,0.0922190201729107,0.0144092219020173
"2. - 1.",0.106628242074928,0.602305475504323,0.0864553314121038,0.769452449567723,0.0922190201729107,0.0144092219020173
