"","a","d","aa","ad","dd","NA"
"1. / 2.",0.921666666666667,0.469333333333333,0.352,0.434666666666667,0.381,0.0263333333333333
"2. / 1.",0.916333333333333,0.365666666666667,0.464666666666667,0.418666666666667,0.27,0.0286666666666667
"1. * 2.",0.954,0.351666666666667,0.316,0.383333333333333,0.195,0.00233333333333333
"1. + 2.",0.822333333333333,0.248333333333333,0.151,0.182,0.143333333333333,0.0113333333333333
"1. - 2.",0.806666666666667,0.255666666666667,0.153,0.186333333333333,0.140666666666667,0.0266666666666667
"2. - 1.",0.806666666666667,0.255666666666667,0.153,0.186333333333333,0.140666666666667,0.0266666666666667
