"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0542857142857143,0.425714285714286,0.502857142857143,0.934285714285714,0.511428571428571,0.04
"2. / 1.",0.0571428571428571,0.525714285714286,0.625714285714286,0.931428571428571,0.64,0.0457142857142857
"1. * 2.",0.0942857142857143,0.211428571428571,0.471428571428571,0.98,0.517142857142857,0
"1. + 2.",0.08,0.0742857142857143,0.291428571428571,0.868571428571429,0.277142857142857,0.00285714285714286
"1. - 2.",0.0742857142857143,0.0857142857142857,0.302857142857143,0.834285714285714,0.271428571428571,0.0114285714285714
"2. - 1.",0.0742857142857143,0.0857142857142857,0.302857142857143,0.834285714285714,0.271428571428571,0.0114285714285714
