"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0460122699386503,0.800613496932515,0.236196319018405,0.0736196319018405,0.138036809815951,0.00613496932515337
"2. / 1.",0.0736196319018405,0.0674846625766871,0.95398773006135,0.0552147239263804,0.0276073619631902,0.00306748466257669
"1. * 2.",0.101226993865031,0.334355828220859,0.475460122699386,0.0674846625766871,0.150306748466258,0.116564417177914
"1. + 2.",0.0705521472392638,0.312883435582822,0.524539877300613,0.0766871165644172,0.184049079754601,0.0613496932515337
"1. - 2.",0.0613496932515337,0.432515337423313,0.650306748466258,0.0736196319018405,0.0276073619631902,0.0214723926380368
"2. - 1.",0.0613496932515337,0.432515337423313,0.650306748466258,0.0736196319018405,0.0276073619631902,0.0214723926380368
