"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0598290598290598,0.41025641025641,0.0427350427350427,0.786324786324786,0.504273504273504,0.0256410256410256
"2. / 1.",0.0427350427350427,0.170940170940171,0.128205128205128,0.786324786324786,0.495726495726496,0.0769230769230769
"1. * 2.",0.0170940170940171,0.0683760683760684,0.00854700854700855,0.829059829059829,0.786324786324786,0.0256410256410256
"1. + 2.",0.0512820512820513,0.0427350427350427,0.0256410256410256,0.598290598290598,0.683760683760684,0.0341880341880342
"1. - 2.",0.0598290598290598,0.0427350427350427,0.00854700854700855,0.615384615384615,0.675213675213675,0.0256410256410256
"2. - 1.",0.0598290598290598,0.0427350427350427,0.00854700854700855,0.615384615384615,0.675213675213675,0.0256410256410256
