"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"Aa",0.0944999999999999,0.0893213823555833,NA,NA,NA,NA
"Aa",1.505,1.44217473245213,NA,NA,NA,NA
"Aa / Aa",NA,-0.137860562237422,-0.0469692727336697,NA,NA,NA
"Aa / Aa",NA,0.923702040085788,NA,NA,NA,NA
"Aa * Aa",NA,2.20716182359191,NA,NA,NA,NA
"Aa + Aa",NA,1.53596803138558,NA,NA,NA,NA
"Aa - Aa",NA,-1.35099178479649,NA,NA,NA,NA
"Aa - Aa",NA,1.35099178479649,NA,NA,NA,NA
"Aa",8.65,8.61309584245545,NA,NA,-0.312912786700338,NA
"Aa",0.15,0.141323778381549,NA,NA,NA,NA
"Aa / Aa",NA,30.5093390632189,NA,-17.3304227985,-15.7093173589113,NA
"Aa / Aa",NA,0.0341004554919715,0.764353739048124,0.203844702430925,-0.318696389547481,-0.507774011292388
"Aa * Aa",NA,2.96773410293784,NA,1.16921905677447,NA,NA
"Aa + Aa",NA,8.74550566954832,NA,NA,-0.278586977248081,NA
"Aa - Aa",NA,8.47998827464888,NA,NA,-0.342994467302147,NA
"Aa - Aa",NA,-8.47998827464888,NA,NA,0.342994467302147,NA
"Aa",4.465,4.80793323277379,NA,NA,NA,NA
"Aa",6.55,5.89476824729514,NA,NA,NA,NA
"Aa / Aa",NA,-0.0139201911525611,NA,0.0276840118219481,NA,NA
"Aa / Aa",NA,NA,NA,NA,0.0890940978144646,NA
"Aa * Aa",NA,317.814975066231,NA,NA,NA,NA
"Aa + Aa",NA,10.8069968273868,NA,NA,NA,NA
"Aa - Aa",NA,-0.759328966944791,NA,NA,-2.45028822731606,NA
"Aa - Aa",NA,0.759328966944791,NA,NA,2.45028822731606,NA
"Aa",8.545,6.56082820752761,NA,NA,NA,NA
"Aa",0.015,0.0157027032783636,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,NA,NA,NA
"Aa * Aa",NA,6.08311303013925,NA,NA,NA,NA
"Aa + Aa",NA,6.57729552296349,NA,NA,NA,NA
"Aa - Aa",NA,6.54438217418649,NA,NA,NA,NA
"Aa - Aa",NA,-6.54438217418649,NA,NA,NA,NA
"Aa",1.14,1.28618841834059,NA,NA,NA,NA
"Aa",1.45,1.40233204853245,NA,NA,NA,NA
"Aa / Aa",NA,-0.16748574241126,NA,NA,NA,NA
"Aa / Aa",NA,0.02827950868563,NA,NA,NA,NA
"Aa * Aa",NA,52.4115451752718,NA,NA,35.8192441416398,NA
"Aa + Aa",NA,2.63738647003906,NA,NA,2.45378833906364,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",4.11,3.91746934029827,NA,NA,NA,NA
"Aa",2.69,2.76562356123403,NA,NA,NA,NA
"Aa / Aa",NA,0.11486423219587,NA,NA,NA,NA
"Aa / Aa",NA,-3.92137686384848,NA,1.9469390870189,1.80730041494597,NA
"Aa * Aa",NA,132.274184175385,NA,NA,NA,NA
"Aa + Aa",NA,6.72339275901118,NA,NA,NA,NA
"Aa - Aa",NA,1.16537266038307,NA,NA,NA,NA
"Aa - Aa",NA,-1.16537266038307,NA,NA,NA,NA
"Aa",2.85,2.82997574152069,NA,-0.316260212500342,NA,NA
"Aa",30.75,30.5415267133351,NA,NA,NA,NA
"Aa / Aa",NA,0.0100896612968572,NA,-0.00301989346728977,NA,NA
"Aa / Aa",NA,-5.0604639145139,NA,2.95769677312686,NA,NA
"Aa * Aa",NA,593.599266765659,NA,NA,NA,NA
"Aa + Aa",NA,33.394272844082,NA,NA,NA,NA
"Aa - Aa",NA,-27.6895722733814,NA,NA,NA,NA
"Aa - Aa",NA,27.6895722733814,NA,NA,NA,NA
"Aa",7.24,5.99271225891304,NA,NA,NA,NA
"Aa",29.85,28.6859110513189,NA,NA,NA,NA
"Aa / Aa",NA,-0.0771532467678623,NA,NA,NA,NA
"Aa / Aa",NA,0.231583694234637,NA,NA,NA,NA
"Aa * Aa",NA,2844.95841003184,NA,NA,NA,NA
"Aa + Aa",NA,34.0437652771519,NA,NA,NA,NA
"Aa - Aa",NA,-22.5372653610634,NA,NA,NA,NA
"Aa - Aa",NA,22.5372653610634,NA,NA,NA,NA
"Aa",5.21,4.06652725386548,NA,NA,NA,NA
"Aa",0.3655,0.365883254752106,NA,NA,NA,NA
"Aa / Aa",NA,-99.9777936151831,NA,56.8874783904601,42.810832837906,NA
"Aa / Aa",NA,0.00349881619147922,NA,-0.000222014508531512,NA,NA
"Aa * Aa",NA,37.7621974840337,NA,2.39923008736761,NA,NA
"Aa + Aa",NA,4.42805540860791,NA,NA,NA,NA
"Aa - Aa",NA,3.70919690904672,NA,NA,NA,NA
"Aa - Aa",NA,-3.70919690904672,NA,NA,NA,NA
"Aa",6.85,6.96358375565024,NA,NA,NA,NA
"Aa",0.54,0.531068121518335,NA,NA,NA,NA
"Aa / Aa",NA,1.49812940301306,NA,NA,NA,NA
"Aa / Aa",NA,-0.0573349347532372,NA,NA,NA,NA
"Aa * Aa",NA,28.7864411205554,NA,NA,NA,NA
"Aa + Aa",NA,7.50338351717258,NA,NA,NA,NA
"Aa - Aa",NA,6.41754568304336,NA,NA,NA,NA
"Aa - Aa",NA,-6.41754568304336,NA,NA,NA,NA
"Aa",4,3.9887108983051,NA,NA,NA,NA
"Aa",446,449.508907434618,NA,NA,NA,NA
"Aa / Aa",NA,-0.00287812782642977,NA,0.000921169243116362,NA,NA
"Aa / Aa",NA,9.36994305322578,NA,NA,NA,NA
"Aa * Aa",NA,14240.3632813954,1719.35803810064,3637.39379074636,NA,NA
"Aa + Aa",NA,453.642313358526,NA,NA,NA,NA
"Aa - Aa",NA,-445.377306318467,NA,NA,NA,NA
"Aa - Aa",NA,445.377306318467,NA,NA,NA,NA
"Aa",0.091,0.0980373774081036,NA,NA,NA,NA
"Aa",23.4,26.2599259943216,NA,NA,-16.9769356102536,NA
"Aa / Aa",NA,-0.00145151776631086,NA,NA,NA,NA
"Aa / Aa",NA,10.6526246940263,NA,NA,-8.78369766600588,NA
"Aa * Aa",NA,55.1059298710673,NA,-13.4543024281269,-17.0769415639678,-18.0350102647427
"Aa + Aa",NA,26.3510449900978,NA,NA,-16.9622449684604,NA
"Aa - Aa",NA,-26.1692644236031,NA,NA,16.9912256183623,NA
"Aa - Aa",NA,26.1692644236031,NA,NA,-16.9912256183623,NA
"Aa",16.6,16.8392314795926,NA,NA,NA,NA
"Aa",15.6,14.9773853140529,NA,-0.989812032053794,NA,NA
"Aa / Aa",NA,-0.128168482262438,NA,NA,NA,NA
"Aa / Aa",NA,0.0530619059324331,NA,NA,NA,NA
"Aa * Aa",NA,1289.64978962256,-212.094755360812,NA,NA,NA
"Aa + Aa",NA,31.8048546200789,NA,NA,NA,NA
"Aa - Aa",NA,1.72482276839394,NA,NA,NA,NA
"Aa - Aa",NA,-1.72482276839394,NA,NA,NA,NA
"Aa",0.785,0.782793532441178,NA,NA,NA,NA
"Aa",4.35,4.62343595712402,NA,NA,NA,NA
"Aa / Aa",NA,0.0229107134857941,NA,-0.00205826215422894,NA,NA
"Aa / Aa",NA,-29.9607904731431,NA,19.54369303463,14.2594299186278,NA
"Aa * Aa",NA,26.3465654612691,NA,3.14374164117276,NA,NA
"Aa + Aa",NA,5.4102416316775,NA,NA,NA,NA
"Aa - Aa",NA,-3.83655341744677,NA,NA,NA,NA
"Aa - Aa",NA,3.83655341744677,NA,NA,NA,NA
"Aa",13.9,15.4249289054349,NA,NA,-6.4210736710971,NA
"Aa",1.55,1.71769903278259,NA,-0.230250261773085,-1.42288680880009,NA
"Aa / Aa",NA,0.361636052810087,NA,NA,NA,NA
"Aa / Aa",NA,-0.0106604632872289,NA,NA,NA,NA
"Aa * Aa",NA,382.897064449487,NA,NA,-237.540696759508,NA
"Aa + Aa",NA,17.3315178856191,NA,NA,-8.57004438001212,NA
"Aa - Aa",NA,13.5501469168545,NA,NA,-4.51792996652923,NA
"Aa - Aa",NA,-13.5501469168545,NA,NA,4.51792996652923,NA
"Aa",4.115,4.10902199282097,NA,NA,NA,NA
"Aa",26.44,26.9524465904566,NA,NA,NA,NA
"Aa / Aa",NA,-0.356576556675789,NA,0.15688166589934,NA,NA
"Aa / Aa",NA,0.25660879517052,NA,NA,NA,NA
"Aa * Aa",NA,2747.2403381636,NA,NA,NA,NA
"Aa + Aa",NA,30.9989673428397,NA,NA,NA,NA
"Aa - Aa",NA,-22.4052984523067,NA,NA,NA,NA
"Aa - Aa",NA,22.4052984523067,NA,NA,NA,NA
"Aa",8.8,7.9204400947693,NA,NA,NA,4.15375376848406
"Aa",0.5,0.511216621021463,NA,NA,-0.3339426713687,NA
"Aa / Aa",NA,NA,NA,NA,NA,NA
"Aa / Aa",NA,NA,NA,NA,NA,-0.00186787581050794
"Aa * Aa",NA,83.5289778938362,NA,NA,NA,NA
"Aa + Aa",NA,8.33206101250001,NA,NA,NA,4.10779249441134
"Aa - Aa",NA,7.51205106614162,NA,NA,NA,4.19014974725116
"Aa - Aa",NA,-7.51205106614162,NA,NA,NA,-4.19014974725116
"Aa",32.306,31.1245116698021,NA,NA,NA,NA
"Aa",6.4,6.29699758653344,NA,NA,NA,NA
"Aa / Aa",NA,-7.12282953501336,NA,4.66496233351097,3.94889434048639,NA
"Aa / Aa",NA,0.0427542677105363,NA,-0.0144212381914687,NA,NA
"Aa * Aa",NA,780.898064495939,NA,227.32993305068,NA,NA
"Aa + Aa",NA,37.4917467041814,NA,NA,NA,NA
"Aa - Aa",NA,24.7553938084437,NA,NA,NA,NA
"Aa - Aa",NA,-24.7553938084437,NA,NA,NA,NA
"Aa",0.1525,0.147502452988489,NA,NA,NA,NA
"Aa",14.025,14.8947258811695,NA,NA,NA,5.46938858094787
"Aa / Aa",NA,-0.00143178735077007,NA,NA,NA,-0.00195119899512445
"Aa / Aa",NA,4.58052217149235,NA,NA,NA,7.87116746661233
"Aa * Aa",NA,31.3756693913588,NA,NA,NA,NA
"Aa + Aa",NA,15.0393328868351,NA,NA,NA,5.38182554604381
"Aa - Aa",NA,-14.7500648301223,NA,NA,NA,-5.55794774119701
"Aa - Aa",NA,14.7500648301223,NA,NA,NA,5.55794774119701
"Aa",9.878,9.52957217396861,NA,NA,NA,NA
"Aa",6.01,6.32295396847744,NA,NA,NA,NA
"Aa / Aa",NA,-1.09642868425424,-1.06213524351836,NA,NA,0.772309049309956
"Aa / Aa",NA,0.0492030412032927,NA,NA,NA,NA
"Aa * Aa",NA,713.535494363405,NA,NA,NA,NA
"Aa + Aa",NA,15.8586997367493,NA,NA,NA,NA
"Aa - Aa",NA,2.90099365459258,NA,NA,NA,NA
"Aa - Aa",NA,-2.90099365459258,NA,NA,NA,NA
"Aa",4.13,4.22822819988349,NA,NA,-2.29943228065782,NA
"Aa",2.69,2.50994366222861,NA,NA,NA,NA
"Aa / Aa",NA,0.0333205025068085,NA,NA,-0.0818924136743106,NA
"Aa / Aa",NA,-0.0214565763786211,NA,NA,0.0478696537276152,NA
"Aa * Aa",NA,205.053690376104,NA,NA,NA,NA
"Aa + Aa",NA,6.39249962405006,NA,NA,NA,NA
"Aa - Aa",NA,1.8629170364781,NA,NA,-2.81331890716355,NA
"Aa - Aa",NA,-1.8629170364781,NA,NA,2.81331890716355,NA
"Aa",12.78,12.7935289695821,NA,NA,NA,NA
"Aa",29.715,30.1578940028866,NA,NA,NA,NA
"Aa / Aa",NA,0.0789130501001138,NA,-0.0407258013143337,NA,NA
"Aa / Aa",NA,-1.65059579245684,NA,1.12628391670695,NA,NA
"Aa * Aa",NA,1474.27239342698,NA,377.627590721422,NA,NA
"Aa + Aa",NA,42.8907811211463,NA,NA,NA,NA
"Aa - Aa",NA,-17.411285001087,NA,NA,NA,NA
"Aa - Aa",NA,17.411285001087,NA,NA,NA,NA
"Aa",1.45,1.46053133951446,NA,NA,NA,NA
"Aa",0.355,0.350111466556865,NA,NA,NA,NA
"Aa / Aa",NA,0.375499557699904,NA,NA,NA,NA
"Aa / Aa",NA,-0.0761615445975834,-0.174591371493344,NA,0.0747970247660475,0.120206766054354
"Aa * Aa",NA,1.56845610414046,NA,0.521928405796998,NA,NA
"Aa + Aa",NA,1.81126751713805,NA,NA,NA,NA
"Aa - Aa",NA,1.11691053786702,NA,NA,NA,NA
"Aa - Aa",NA,-1.11691053786702,NA,NA,NA,NA
"Aa",6.8,6.93627061039843,NA,NA,NA,NA
"Aa",53.5,53.5632970946353,NA,NA,NA,NA
"Aa / Aa",NA,0.0247520073297451,NA,-0.0070321460859074,NA,NA
"Aa / Aa",NA,-19.9205536530121,NA,13.1862133033429,NA,NA
"Aa * Aa",NA,1866.3783474148,NA,389.52587382022,NA,NA
"Aa + Aa",NA,60.5144242270224,NA,NA,NA,NA
"Aa - Aa",NA,-46.6136346239931,NA,NA,NA,NA
"Aa - Aa",NA,46.6136346239931,NA,NA,NA,NA
"Aa",4.5,4.21832123066496,NA,NA,NA,NA
"Aa",8.42,8.71173974223593,NA,NA,NA,NA
"Aa / Aa",NA,-0.0704823136280004,NA,0.0569504007130856,NA,NA
"Aa / Aa",NA,0.116176435778443,NA,-0.0870581389619637,NA,NA
"Aa * Aa",NA,394.769965500207,NA,38.4770426374555,NA,NA
"Aa + Aa",NA,13.0590630840157,NA,NA,NA,NA
"Aa - Aa",NA,-4.4096163922263,NA,NA,NA,NA
"Aa - Aa",NA,4.4096163922263,NA,NA,NA,NA
"Aa",13.9,12.0704913952231,NA,NA,NA,NA
"Aa",19.46,20.4707217635165,NA,NA,NA,NA
"Aa / Aa",NA,-0.27771502162713,NA,NA,NA,NA
"Aa / Aa",NA,0.135253688999165,NA,NA,NA,NA
"Aa * Aa",NA,2520.34282874354,NA,NA,NA,NA
"Aa + Aa",NA,32.5279474697748,NA,NA,NA,NA
"Aa - Aa",NA,-8.04710240887233,NA,NA,NA,NA
"Aa - Aa",NA,8.04710240887233,NA,NA,NA,NA
"Aa",3.215,3.60094276355439,NA,NA,NA,NA
"Aa",1.6,1.59617706177988,NA,NA,NA,NA
"Aa / Aa",NA,-7.76680006452066,NA,4.8532113825206,3.03219119617538,NA
"Aa / Aa",NA,0.0532237223772272,NA,NA,NA,NA
"Aa * Aa",NA,46.6551941005654,NA,6.83585720483049,NA,NA
"Aa + Aa",NA,5.18877287511438,NA,NA,NA,NA
"Aa - Aa",NA,2.01978078189298,NA,NA,NA,NA
"Aa - Aa",NA,-2.01978078189298,NA,NA,NA,NA
"Aa",23.1,21.7509976382572,NA,NA,NA,NA
"Aa",4.115,3.5704827862582,NA,NA,NA,NA
"Aa / Aa",NA,0.21864221520956,NA,NA,NA,NA
"Aa / Aa",NA,-0.747573877862105,NA,0.30178387778852,NA,NA
"Aa * Aa",NA,2138.51385432667,NA,NA,NA,458.360618348285
"Aa + Aa",NA,24.9643190122235,NA,NA,NA,NA
"Aa - Aa",NA,18.3591022593892,NA,NA,NA,NA
"Aa - Aa",NA,-18.3591022593892,NA,NA,NA,NA
"Aa",11.1,10.9814720683839,NA,NA,NA,NA
"Aa",16.85,16.3483934879759,NA,NA,NA,NA
"Aa / Aa",NA,0.0751844231275259,NA,-0.00820362691249318,NA,NA
"Aa / Aa",NA,-3.24923835890929,NA,1.84594848116326,1.58510489153439,NA
"Aa * Aa",NA,1515.30000554703,NA,163.047464613197,NA,NA
"Aa + Aa",NA,27.3854359943872,NA,NA,NA,NA
"Aa - Aa",NA,-5.34710599261894,NA,NA,NA,NA
"Aa - Aa",NA,5.34710599261894,NA,NA,NA,NA
"Aa",0.748986894,0.749692146883057,NA,NA,-0.00330162248984553,NA
"Aa",0.0154761904761905,0.0154700859828425,0.000254359599514974,0.000214115072466782,NA,NA
"Aa / Aa",NA,-9.0273808647612,646.36379447667,282.855523469348,-56.952116535946,-429.257091797923
"Aa / Aa",NA,0.00377925062497526,0.728846762495796,0.321319266298025,0.0224031840795622,-0.491537297940611
"Aa * Aa",NA,0.00103075351543862,NA,0.0115734907066168,NA,NA
"Aa + Aa",NA,0.765161963894883,0.000825553438788999,NA,-0.00327016644248552,NA
"Aa - Aa",NA,0.734219356763554,NA,NA,-0.00332475982576364,NA
"Aa - Aa",NA,-0.734219356763554,NA,NA,0.00332475982576364,NA
"Aa",76.5,76.5538341388842,NA,NA,2.27254230787908,NA
"Aa",6.12,6.25207158234086,NA,NA,NA,-2.34514728011943
"Aa / Aa",NA,1.12044767085906,NA,-0.12777474481137,NA,NA
"Aa / Aa",NA,1.07192353320561,-126.943529394856,-44.5578275094417,38.8712239376916,84.5778976833692
"Aa * Aa",NA,5363.13477129289,-195.094815593109,344.227611984357,NA,NA
"Aa + Aa",NA,83.225537845153,NA,NA,NA,-3.99406237499059
"Aa - Aa",NA,70.3765499949103,NA,NA,NA,NA
"Aa - Aa",NA,-70.3765499949103,NA,NA,NA,NA
"Aa",19.71429,19.2865913127191,NA,NA,NA,NA
"Aa",0.095,0.0946392768315861,NA,NA,NA,NA
"Aa / Aa",NA,360.675924901302,3464.40152719938,690.811989343012,-1704.10776909202,-2320.65537339336
"Aa / Aa",NA,0.00287860631061077,NA,-0.0014103327752208,-0.00198293364662264,NA
"Aa * Aa",NA,3.95675811806013,NA,1.80013209378327,0.102750074926386,NA
"Aa + Aa",NA,19.38124970585,NA,NA,NA,NA
"Aa - Aa",NA,19.1919321242325,NA,NA,NA,NA
"Aa - Aa",NA,-19.1919321242325,NA,NA,NA,NA
"Aa",0.11,0.112740932468881,NA,NA,NA,NA
"Aa",30.39286,29.8571011640957,NA,NA,NA,NA
"Aa / Aa",NA,-0.00512983363301253,-0.00354365458525184,NA,NA,NA
"Aa / Aa",NA,21.5336409794051,NA,NA,NA,NA
"Aa * Aa",NA,37.9512106936095,NA,NA,NA,NA
"Aa + Aa",NA,29.9723619155792,NA,NA,NA,NA
"Aa - Aa",NA,-29.7411221011993,NA,NA,NA,NA
"Aa - Aa",NA,29.7411221011993,NA,NA,NA,NA
"Aa",11,10.9205241094675,NA,NA,NA,NA
"Aa",2.435,2.13873981109011,NA,NA,NA,NA
"Aa / Aa",NA,0.360516604885428,NA,NA,NA,NA
"Aa / Aa",NA,-0.181903005328806,NA,NA,NA,NA
"Aa * Aa",NA,304.183548271448,NA,NA,NA,NA
"Aa + Aa",NA,12.9759752738994,NA,NA,NA,NA
"Aa - Aa",NA,8.94558764817288,NA,NA,NA,NA
"Aa - Aa",NA,-8.94558764817288,NA,NA,NA,NA
"Aa",9.45,9.69329868277373,NA,NA,NA,NA
"Aa",6.5,9.52695743860011,NA,NA,NA,NA
"Aa / Aa",NA,0.041709181762638,NA,NA,NA,NA
"Aa / Aa",NA,-9.44664048811303,NA,5.32370625802794,4.1625847745784,NA
"Aa * Aa",NA,2242.18952519359,NA,NA,NA,NA
"Aa + Aa",NA,19.1311252591208,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa - Aa",NA,NA,NA,NA,NA,NA
"Aa",0.92,0.766089424202517,NA,NA,NA,NA
"Aa",0.013,0.0116848436054935,NA,NA,NA,NA
"Aa / Aa",NA,-4.00058405002317,NA,NA,NA,NA
"Aa / Aa",NA,0.000264248139423962,NA,NA,NA,NA
"Aa * Aa",NA,0.359799124516913,NA,NA,NA,NA
"Aa + Aa",NA,0.777311907563963,NA,NA,NA,NA
"Aa - Aa",NA,0.75579288062541,NA,NA,NA,NA
"Aa - Aa",NA,-0.75579288062541,NA,NA,NA,NA
"Aa",1.805,1.95320934496014,NA,NA,NA,NA
"Aa",0.065,0.0656166154250304,NA,NA,NA,NA
"Aa / Aa",NA,-5.60478894648845,NA,NA,NA,NA
"Aa / Aa",NA,0.00152240704757167,NA,NA,NA,NA
"Aa * Aa",NA,2.16242475803791,NA,NA,NA,NA
"Aa + Aa",NA,2.02047168931686,NA,NA,NA,NA
"Aa - Aa",NA,1.88671021308421,NA,NA,NA,NA
"Aa - Aa",NA,-1.88671021308421,NA,NA,NA,NA
"Aa",19.45,23.6193809579119,NA,NA,-8.55598234651197,NA
"Aa",4.51,4.6076888962626,NA,NA,NA,NA
"Aa / Aa",NA,0.168433688838503,NA,NA,NA,NA
"Aa / Aa",NA,-0.0142365535580183,NA,NA,NA,NA
"Aa * Aa",NA,855.227672219034,NA,NA,NA,NA
"Aa + Aa",NA,28.4530299068146,NA,NA,-9.54196416214341,NA
"Aa - Aa",NA,18.7124039589743,NA,NA,-7.10867881445762,1.63362846166882
"Aa - Aa",NA,-18.7124039589743,NA,NA,7.10867881445762,-1.63362846166882
"Aa",2.435,2.62239234347498,NA,NA,NA,NA
"Aa",0.104855510125727,0.105097575221405,NA,NA,NA,NA
"Aa / Aa",NA,159.943084594939,-12779.8525637542,-4665.68530329361,3598.73990308982,8495.75059649198
"Aa / Aa",NA,0.00665651816520455,NA,-0.00103832769582307,NA,NA
"Aa * Aa",NA,1.69038491069011,NA,0.288035994114605,NA,NA
"Aa + Aa",NA,2.72744122973466,NA,NA,NA,NA
"Aa - Aa",NA,2.51734315973718,NA,NA,NA,NA
"Aa - Aa",NA,-2.51734315973718,NA,NA,NA,NA
"Aa",0.205,0.219214011929536,NA,NA,NA,-0.154293730345347
"Aa",25.085,24.3547443870134,NA,NA,NA,NA
"Aa / Aa",NA,-0.00489034485735199,NA,NA,NA,-0.00254547957946924
"Aa / Aa",NA,4.01847367301199,NA,NA,NA,2.84372737288382
"Aa * Aa",NA,141.797411632189,NA,NA,NA,NA
"Aa + Aa",NA,24.5633042615369,NA,NA,NA,NA
"Aa - Aa",NA,-24.1480752325436,NA,NA,NA,NA
"Aa - Aa",NA,24.1480752325436,NA,NA,NA,NA
"Aa",1.5,1.32707224012442,NA,NA,NA,NA
"Aa",8.65,8.65823140297404,NA,NA,NA,NA
"Aa / Aa",NA,2.23513117375414,64.9134044315737,18.0778472713227,-26.1928552641622,-43.2696993337957
"Aa / Aa",NA,0.683883802256064,NA,-0.0646342758529028,-0.0693314619695471,NA
"Aa * Aa",NA,113.095249305535,NA,8.55168543583264,NA,NA
"Aa + Aa",NA,10.0098282192017,NA,NA,NA,NA
"Aa - Aa",NA,-7.3927352982158,NA,NA,NA,NA
"Aa - Aa",NA,7.3927352982158,NA,NA,NA,NA
"Aa",0.00703125,0.00778335881321341,NA,NA,NA,NA
"Aa",1.77,1.34334705479538,NA,NA,NA,NA
"Aa / Aa",NA,0.000109874581658413,NA,NA,NA,NA
"Aa / Aa",NA,-47.1912855515898,NA,NA,NA,NA
"Aa * Aa",NA,0.486643640786592,NA,NA,NA,NA
"Aa + Aa",NA,1.36386049028888,NA,NA,NA,NA
"Aa - Aa",NA,-1.33301382873842,NA,NA,NA,NA
"Aa - Aa",NA,1.33301382873842,NA,NA,NA,NA
"Aa",33.665,34.3025797078409,NA,NA,NA,NA
"Aa",1.625,1.5737571451716,3.7007622184077,1.88490794827945,NA,-1.78957280930634
"Aa / Aa",NA,1.59142986502182,-3.64331490089334,-2.25105975156108,NA,NA
"Aa / Aa",NA,-0.0132453420859226,0.0381715309566413,0.0253504554103631,NA,-0.0164274764977421
"Aa * Aa",NA,547.352075077795,NA,NA,NA,NA
"Aa + Aa",NA,35.905716037906,NA,NA,NA,NA
"Aa - Aa",NA,32.6996449771372,NA,NA,NA,NA
"Aa - Aa",NA,-32.6996449771372,NA,NA,NA,NA
"Aa",9.878,9.2602087663023,NA,NA,NA,NA
"Aa",4.59,4.29627208927691,NA,NA,NA,NA
"Aa / Aa",NA,0.046403372072704,NA,NA,NA,NA
"Aa / Aa",NA,-0.0276634150582198,NA,NA,NA,NA
"Aa * Aa",NA,965.394096699012,NA,NA,NA,NA
"Aa + Aa",NA,13.7803632563714,NA,NA,NA,NA
"Aa - Aa",NA,5.0196672335935,NA,NA,NA,NA
"Aa - Aa",NA,-5.0196672335935,NA,NA,NA,NA
"Aa",1.14,0.377403285216125,NA,0.863678642540408,NA,NA
"Aa",0.00703125,0.00560228795658919,NA,NA,NA,0.00242295893733132
"Aa / Aa",NA,-24.6299463179215,-17.4120065088931,NA,NA,NA
"Aa / Aa",NA,0.00014986083728549,NA,NA,NA,NA
"Aa * Aa",NA,0.198225073050782,NA,NA,NA,NA
"Aa + Aa",NA,0.385865780612393,NA,0.861706166624865,NA,NA
"Aa - Aa",NA,0.368977895937447,NA,0.86563441926227,NA,NA
"Aa - Aa",NA,-0.368977895937447,NA,-0.86563441926227,NA,NA
"Aa",1.18155,1.18038522862144,0.245629385886209,0.0698123260253678,NA,-0.177604930395952
"Aa",0.0944999999999999,0.110456963369738,NA,NA,NA,NA
"Aa / Aa",NA,0.884300384665366,0.0970512721363328,NA,NA,NA
"Aa / Aa",NA,1.63032637121832,52.3765116233408,14.6631840424069,-21.3221040717975,-34.9939274652768
"Aa * Aa",NA,1.58619990425482,NA,NA,NA,NA
"Aa + Aa",NA,1.28921662303196,NA,NA,NA,-0.134431124830595
"Aa - Aa",NA,1.07067960027172,NA,NA,NA,NA
"Aa - Aa",NA,-1.07067960027172,NA,NA,NA,NA
"Aa",9,9.09645169664935,NA,NA,NA,NA
"Aa",1.625,1.65266894048581,NA,NA,NA,NA
"Aa / Aa",NA,0.835615537256547,0.670322669748109,NA,NA,NA
"Aa / Aa",NA,-0.0710870293576109,-0.0481539739026032,NA,NA,NA
"Aa * Aa",NA,57.6729799614926,NA,15.3008519319182,NA,NA
"Aa + Aa",NA,10.7172299790463,NA,NA,NA,NA
"Aa - Aa",NA,7.46238648824934,NA,NA,NA,NA
"Aa - Aa",NA,-7.46238648824934,NA,NA,NA,NA
"Aa",48.85,48.3219205863517,NA,NA,NA,NA
"Aa",0.4781,0.486489247680659,NA,NA,NA,NA
"Aa / Aa",NA,-222.607101645793,-400.535127416572,NA,217.473288489935,242.037420323097
"Aa / Aa",NA,0.00149961851636016,0.000661769725524243,NA,NA,NA
"Aa * Aa",NA,141.825020205547,NA,22.4100915924743,NA,NA
"Aa + Aa",NA,48.8002698204806,NA,NA,NA,NA
"Aa - Aa",NA,47.8434795464929,NA,NA,NA,NA
"Aa - Aa",NA,-47.8434795464929,NA,NA,NA,NA
"Aa",3.9,3.22348668618667,NA,NA,NA,NA
"Aa",0.310910793830048,0.305662531159568,NA,NA,NA,NA
"Aa / Aa",NA,-136.11855429624,NA,84.1012240019939,54.7245268751747,NA
"Aa / Aa",NA,0.00545764623309242,NA,NA,NA,NA
"Aa * Aa",NA,17.3415821440444,NA,NA,NA,NA
"Aa + Aa",NA,3.53132131006509,NA,NA,NA,NA
"Aa - Aa",NA,2.91690633317965,NA,NA,NA,NA
"Aa - Aa",NA,-2.91690633317965,NA,NA,NA,NA
"Aa",0.0485,0.0712269532049647,NA,NA,NA,NA
"Aa",0.7587708975,0.758213421677533,-0.0614579539913129,-0.0186614937000173,-0.0164149371772888,0.0386248759317521
"Aa / Aa",NA,2.41294598114486,124.502266531333,49.3046219753313,27.2575273408476,-82.9665035720047
"Aa / Aa",NA,0.482851779353572,NA,-0.0280915290929269,-0.0389248301157705,NA
"Aa * Aa",NA,1.21595872875586,-0.182386083593338,NA,NA,0.117057503012619
"Aa + Aa",NA,0.832474795130079,NA,NA,NA,NA
"Aa - Aa",NA,-0.688406218010539,NA,NA,NA,NA
"Aa - Aa",NA,0.688406218010539,NA,NA,NA,NA
"Aa",0.385,0.398962836052764,NA,NA,NA,NA
"Aa",1.3705,1.22114687547359,NA,NA,NA,NA
"Aa / Aa",NA,0.0101262647755587,NA,NA,NA,NA
"Aa / Aa",NA,-0.389670431979587,NA,NA,NA,NA
"Aa * Aa",NA,9.84832606457757,NA,NA,NA,NA
"Aa + Aa",NA,1.6089294529382,NA,NA,NA,NA
"Aa - Aa",NA,-0.840055519420407,NA,NA,NA,NA
