"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0792079207920792,0.673267326732673,0.900990099009901,0.0594059405940594,0.514851485148515,0
"2. / 1.",0.0693069306930693,0.633663366336634,0.871287128712871,0.0495049504950495,0.940594059405941,0
"1. * 2.",0.0297029702970297,0.396039603960396,0.891089108910891,0.0396039603960396,0.702970297029703,0
"1. + 2.",0.0297029702970297,0.128712871287129,0.712871287128713,0.0594059405940594,0.673267326732673,0
"1. - 2.",0.0594059405940594,0.198019801980198,0.732673267326733,0.0891089108910891,0.613861386138614,0.0198019801980198
"2. - 1.",0.0594059405940594,0.198019801980198,0.732673267326733,0.0891089108910891,0.613861386138614,0.0198019801980198
