"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0705521472392638,0.680981595092024,0.855828220858896,0.098159509202454,0.699386503067485,0
"2. / 1.",0.0521472392638037,0.837423312883436,0.855828220858896,0.0674846625766871,0.674846625766871,0
"1. * 2.",0.0766871165644172,0.785276073619632,0.828220858895706,0.0705521472392638,0.43558282208589,0.0153374233128834
"1. + 2.",0.0766871165644172,0.55521472392638,0.720858895705521,0.101226993865031,0.174846625766871,0.0337423312883436
"1. - 2.",0.0613496932515337,0.607361963190184,0.711656441717791,0.0736196319018405,0.138036809815951,0.0184049079754601
"2. - 1.",0.0613496932515337,0.607361963190184,0.711656441717791,0.0736196319018405,0.138036809815951,0.0184049079754601
