"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0951008645533141,0.913544668587896,0.524495677233429,0.959654178674352,0.561959654178674,0.0172910662824208
"2. / 1.",0.100864553314121,0.835734870317003,0.121037463976945,0.956772334293948,0.478386167146974,0.00576368876080692
"1. * 2.",0.0951008645533141,0.832853025936599,0.103746397694524,0.988472622478386,0.0951008645533141,0
"1. + 2.",0.0922190201729107,0.628242074927954,0.106628242074928,0.829971181556196,0.0922190201729107,0.0144092219020173
"1. - 2.",0.123919308357349,0.622478386167147,0.103746397694524,0.832853025936599,0.100864553314121,0.0144092219020173
"2. - 1.",0.123919308357349,0.622478386167147,0.103746397694524,0.832853025936599,0.100864553314121,0.0144092219020173
