"","a","d","aa","ad","dd","NA"
"1. / 2.",0.0588235294117647,0.563025210084034,0.949579831932773,0.941176470588235,0.554621848739496,0.00840336134453781
"2. / 1.",0.0504201680672269,0.420168067226891,0.915966386554622,0.966386554621849,0.420168067226891,0.00840336134453781
"1. * 2.",0.0672268907563025,0.0336134453781513,0.932773109243697,0.941176470588235,0.0168067226890756,0
"1. + 2.",0.126050420168067,0.0588235294117647,0.756302521008403,0.722689075630252,0.0336134453781513,0.00840336134453781
"1. - 2.",0.100840336134454,0.0588235294117647,0.73109243697479,0.739495798319328,0.0504201680672269,0.0252100840336134
"2. - 1.",0.100840336134454,0.0588235294117647,0.73109243697479,0.739495798319328,0.0504201680672269,0.0252100840336134
