"","a","d","aa","ad","dd","NA"
"1. / 2.",0.774666666666667,0.221333333333333,0.217666666666667,0.13,0.091,0.0813333333333333
"2. / 1.",0.784333333333333,0.212,0.170666666666667,0.127,0.140666666666667,0.0856666666666667
"1. * 2.",0.877666666666667,0.260333333333333,0.216666666666667,0.162333333333333,0.125,0.0123333333333333
"1. + 2.",0.787333333333333,0.227666666666667,0.136666666666667,0.156,0.130333333333333,0.021
"1. - 2.",0.766333333333333,0.233333333333333,0.139333333333333,0.158,0.126,0.044
"2. - 1.",0.766333333333333,0.233333333333333,0.139333333333333,0.158,0.126,0.044
