"","a","d","aa","ad","dd","NA"
"1. / 2.",0.932352941176471,0.402941176470588,0.602941176470588,0.379411764705882,0.0823529411764706,0.00882352941176471
"2. / 1.",0.926470588235294,0.0529411764705882,0.832352941176471,0.411764705882353,0.0676470588235294,0.0117647058823529
"1. * 2.",0.911764705882353,0.0558823529411765,0.861764705882353,0.414705882352941,0.0147058823529412,0.00882352941176471
"1. + 2.",0.711764705882353,0.0647058823529412,0.705882352941177,0.0852941176470588,0.0176470588235294,0.0235294117647059
"1. - 2.",0.720588235294118,0.0705882352941176,0.720588235294118,0.114705882352941,0.00588235294117647,0.0205882352941176
"2. - 1.",0.720588235294118,0.0705882352941176,0.720588235294118,0.114705882352941,0.00588235294117647,0.0205882352941176
