"","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16","gen17","gen18","gen19","gen20","gen21","gen22","gen23","gen24","gen25","gen26","gen27","gen28","gen29","gen30","gen31","gen32","gen33","gen34","gen35","gen36","gen37","gen38","gen39","gen40","gen41","gen42","gen43","gen44","gen45","gen46","gen47","gen48","gen49","gen50","gen51","gen52","gen53","gen54","gen55","gen56","gen57","gen58","gen59","gen60","gen61","gen62","gen63","gen64","gen65","gen66","gen67","gen68","gen69","gen70","gen71","gen72","gen73","gen74","gen75","gen76","gen77","gen78","gen79","gen80","gen81","gen82","gen83","gen84","gen85","gen86","gen87","gen88","gen89","gen90","gen91","gen92","gen93","gen94","gen95","gen96","gen97","gen98","gen99","gen100"
"rep1",8.9489676965452,9.02771358225862,9.04254903940096,9.19102729634893,9.24740311115619,9.38943871671362,9.46142496165738,9.52207122919526,9.58858661278195,9.59561316761057,9.65360483747727,9.73655477203839,9.86386984660245,9.86595042448549,9.89236770145386,9.94495857505043,9.96828273106055,10.0092087515226,9.98241365277794,10.0227486340551,10.0340917939029,10.0263209821512,10.1091255837286,10.1787394138212,10.1881729639766,10.2261740104068,10.2007681415378,10.2481825784118,10.2097270289336,10.222732797147,10.2297659420335,10.2175095694905,10.1915720388288,10.1923391552358,10.1559127721821,10.1620494352681,10.1627232028933,10.1717766483629,10.1944742512021,10.2718292339742,10.2751962647786,10.2709384706137,10.2405056967147,10.285103349747,10.2856618315433,10.288806569458,10.2685748779008,10.2539288644661,10.2882237170952,10.2987731563078,10.275604105461,10.2522853844725,10.273225247667,10.2178067727174,10.2240993568435,10.23785070259,10.2648679489596,10.2444374135517,10.2563120640384,10.2741491315917,10.2739710685829,10.2770318356832,10.2220748130442,10.2552341489343,10.2484913785832,10.2719335043326,10.2029964993603,10.2225243317271,10.2637824287333,10.2406406431113,10.2492734578434,10.2429984398899,10.2347586670338,10.2525663934698,10.2577989944499,10.2680433708316,10.2965268490999,10.3125642875456,10.2742952952873,10.3054388900401,10.2846660420357,10.2788328769906,10.2765265246416,10.3166002990032,10.3043365606246,10.3085291643525,10.2993499777166,10.327509166311,10.3361755739084,10.3467279446675,10.3202626401413,10.3415246790274,10.3277202699872,10.3049169879061,10.3388969908488,10.3505056923067,10.3070838188287,10.3236578350756,10.2992670867063,10.3016754272852
"rep2",8.93193411699266,9.00338939471897,9.05156847039227,9.17547687815955,9.2729261541722,9.39066799373879,9.41572996702935,9.54285701187531,9.6093726413373,9.65677535638873,9.71343659586463,9.80928833938009,9.83287660619411,9.83468962103632,9.8958931519883,9.86724191775383,9.92509628732551,9.9498037332135,10.0822404652336,10.0372442193869,10.020886509958,10.0708435712354,10.0414900661471,10.0549341235076,10.0897873690724,10.1216904403385,10.1391180937974,10.1616932902124,10.1038133664998,10.0989919973851,10.1239051296664,10.1940607736793,10.172493672231,10.1640986280392,10.2137635702261,10.2041604649343,10.1771660875571,10.2077918572365,10.1757600434371,10.1609667465667,10.1807466711731,10.1953601409446,10.1579690594962,10.1814082423044,10.159540021057,10.1749836228921,10.1370378809037,10.1066218824181,10.1549184739152,10.1500315537491,10.1670324847498,10.2147499162816,10.2242253388598,10.286335866684,10.2168995961318,10.2185788580259,10.2219077897093,10.1887770449317,10.2309983879234,10.2295881956669,10.1898551118782,10.173952223336,10.2539993261564,10.2244222647682,10.2230393965278,10.2574794367219,10.2412780241678,10.2625680893725,10.2250196521637,10.2789185393676,10.2689181143468,10.2741785177442,10.2234618008098,10.2453538117983,10.2513711581871,10.2211047756092,10.2529608332354,10.2355115837069,10.2699833430039,10.2256870590669,10.2256409120249,10.2417625870137,10.2606357579533,10.280055441719,10.2339502925007,10.2842801641884,10.334967148444,10.3020254882673,10.3213801266781,10.2803970871103,10.240307690439,10.2552606388176,10.2165182426502,10.2614381462604,10.2628605938416,10.2820583610219,10.2976602224917,10.2229636281294,10.2285827859953,10.2444874454952
"rep3",8.88618702472276,8.98860794378917,9.10170024385505,9.20114296911357,9.27822202062599,9.37084411617795,9.44802824133433,9.55403719112903,9.63956425646559,9.70204207079401,9.73757147854378,9.73138908109049,9.80468582478917,9.85004209444159,9.90066786048684,9.95558589230093,10.0015294185479,10.0086127367685,10.0583379808953,10.1083816384866,10.1075137197216,10.1275259218978,10.1437749476148,10.1917840937413,10.2076569167979,10.2776245462147,10.2428295442227,10.2721830887113,10.2785335092935,10.2621300448196,10.2640122243399,10.3086514613717,10.262170487192,10.2797256516635,10.260374680779,10.2690214563458,10.2579685174408,10.2430770942268,10.2760328412755,10.3156987318281,10.2596917405777,10.2267082017783,10.2148685810316,10.2749649960033,10.2818095036018,10.2543387806508,10.227445066213,10.2211475137267,10.1895545954955,10.2108952714037,10.2288277913475,10.2336165210884,10.2237976975153,10.2236334338863,10.2387337398023,10.2601965371993,10.231492623053,10.2769815470557,10.2852895589367,10.2512648685361,10.2520457921336,10.2682355090656,10.3089546067637,10.3214068721149,10.267507135385,10.2694388127893,10.2607810703841,10.2242387289228,10.2923034494121,10.3197518321188,10.3158472017376,10.3010776728658,10.3085981748972,10.3152859439612,10.3444522008863,10.3280270089252,10.3532399144087,10.3135469970937,10.2816546191188,10.3248897901228,10.2787631204506,10.2943878171502,10.2503615395775,10.2790032001528,10.2648416822381,10.3265812652915,10.2761294240531,10.323142649206,10.3156965736039,10.2509744054366,10.2559951669434,10.2030749020773,10.2138133783092,10.232259760443,10.3159772116119,10.2819579572189,10.2101968154983,10.2345265798833,10.2280322072644,10.2131160806718
"rep4",8.89377710376671,8.98851382966953,9.02148533998072,9.14831972823955,9.24297530385365,9.32342483422931,9.43320344074688,9.50061523296482,9.62574315797968,9.66491763444427,9.76724369163901,9.80214963404304,9.81680325874889,9.86410186328667,9.93534901193142,9.99709520784996,10.0217512036259,9.99780154037784,10.09269651583,10.0604430902705,10.0839719917968,10.0944673619328,10.0938912568331,10.1248397139718,10.1248095982775,10.0910776135288,10.0504507915757,10.0943422349878,10.1337870010935,10.1118261654306,10.1387027769936,10.1115096826958,10.1486154070563,10.1410544916139,10.1751583507937,10.195986797064,10.2333178918196,10.2338206818626,10.2157302400714,10.2768996928426,10.2571367034537,10.2549183541034,10.2783885798067,10.2851572915915,10.2809444088215,10.3080810403032,10.3016816570709,10.2883048821767,10.2957109676475,10.3007654477146,10.3253421669623,10.3266255624099,10.3528094144627,10.3471875527632,10.3596901681852,10.3727770162946,10.3139487027788,10.279849246445,10.316805952133,10.3161048318475,10.3133396636502,10.2851183637071,10.3349201695344,10.3464725573704,10.2665722152514,10.2432384011018,10.2170261446574,10.2380799852398,10.1968337611559,10.2041646710317,10.2474884257144,10.21127305144,10.1939707395692,10.1986433794625,10.2399711628893,10.2319285188188,10.263779560381,10.2774353185804,10.2489371678127,10.2880731333472,10.2829719455366,10.2042184877355,10.2250528913269,10.2217223729705,10.2072839728609,10.226828386923,10.2627689584432,10.1791539502709,10.1681252010479,10.166746408591,10.2115995553193,10.1831821826329,10.2048421337162,10.1794301705758,10.1742941947154,10.1480207378943,10.1672240979956,10.1863082145694,10.2213589977291,10.2908150073923
"rep5",8.92087690095903,9.01042713985756,9.08500059084306,9.1269630302236,9.27906665001255,9.42792211034985,9.47373494866278,9.58858537492945,9.62322129047122,9.66843433588026,9.7566349945871,9.77666014505764,9.82794537940145,9.84007978816425,9.90419468883847,9.86716746438126,9.91852835413734,9.98520456437755,10.0463180586874,10.0969574901841,10.1014732702406,10.1230428657527,10.1196258276898,10.2021439386516,10.1455124546236,10.1149716807149,10.1639712139388,10.1972364300024,10.2369314059816,10.2299937243491,10.1862588113282,10.222298133585,10.1862583318922,10.2510608503423,10.2464236780954,10.1903365004412,10.2544684630619,10.1692363531321,10.1761791098084,10.1598003917157,10.1488544683516,10.1596624065585,10.1788780393356,10.20079423564,10.1953994946569,10.2432690650802,10.2437668495698,10.21967924129,10.2251499557828,10.2595170552208,10.1838363918491,10.2075560763552,10.1627975364963,10.1895267245005,10.1948956882673,10.1423829721151,10.186396664932,10.2285167615461,10.2331822327335,10.2354456063982,10.2325893821839,10.2659530522264,10.2212275288648,10.2443127229836,10.2686347347515,10.2479645938024,10.237200522448,10.2844751985031,10.3099230641063,10.3029938707712,10.3179784379102,10.3055450026144,10.2966141494578,10.2686861685224,10.2867603900239,10.3159575592073,10.2881381883957,10.2799668968914,10.3075708117383,10.3096855894352,10.2956511456195,10.2463731815629,10.2308241693692,10.2492467564477,10.2538609056546,10.279004708005,10.3047818223256,10.2908494055572,10.3025898551161,10.2860793043899,10.2877086632598,10.2871615790213,10.2307226678994,10.2346826345689,10.249743827885,10.2468162092538,10.2169309046958,10.2742744008672,10.2784055557756,10.2837727325408
"rep6",8.87704250903446,9.00421425233792,9.08104386295587,9.1709051917657,9.28233563583454,9.3788628583174,9.39646509285281,9.48010494821082,9.53103480939705,9.66766153631839,9.71236640151978,9.75903448476619,9.82218567182478,9.87201348493277,9.93221768277917,9.9878437856772,10.062481803599,10.0321372762389,10.0961347568225,10.0508661813595,10.0571663446087,10.0895741596274,10.0493570566345,10.0740664205943,10.0790611782096,10.1197723545578,10.0921721118697,10.099670591489,10.1448634289057,10.1107997698486,10.1159722068647,10.1181840709435,10.1446272121194,10.1147501056378,10.1418846524936,10.1840542748721,10.1220890115873,10.1677055956054,10.1942905551407,10.188323756276,10.2041799984768,10.2043921592502,10.1806767320986,10.2217739904636,10.2303333524902,10.1891660923434,10.1764885351161,10.2171025524119,10.2353722711276,10.2492740783751,10.2644349844238,10.2384230474176,10.2555781995756,10.2262791357571,10.2497337022916,10.2848672864801,10.3002052248604,10.3338480435489,10.349992245665,10.3777118083028,10.386988044332,10.3761597443116,10.2837711547173,10.243038801346,10.3039577863979,10.318335308235,10.2521068373605,10.2211818086349,10.2909126301977,10.2776659660233,10.2634260951297,10.2006170155476,10.2776675296609,10.2484626657432,10.2228592944709,10.2282344261226,10.2419870994249,10.2026820863421,10.2125099859354,10.2448090416452,10.2466630084552,10.250939309874,10.2124478862145,10.1801724339956,10.2326346530046,10.220428331411,10.2014906081774,10.157205341233,10.1316632289527,10.2074182164446,10.2227209237552,10.2384677510079,10.1975002568427,10.1797438125029,10.1984639262593,10.1848900582414,10.197253086499,10.1877655141125,10.1893523186631,10.1921050136319
"rep7",8.81979171217436,8.9681575233932,9.06274772405432,9.08681567864058,9.21361848111998,9.26972351819258,9.4379543961379,9.51953972281049,9.62782818048169,9.67894762277109,9.74810915919315,9.75344516910875,9.77809826522937,9.85236226137654,9.87052539066232,9.89077197516097,9.87514654494393,9.9213696946007,9.96702067100426,10.0038476096424,10.1004786404773,10.0809042435838,10.1039518251324,10.1224251010751,10.1407007825874,10.1323666471442,10.1537498153719,10.1639831912858,10.1496571863725,10.169923282574,10.1699623500642,10.2555123352022,10.1960868509853,10.1831277899505,10.141411466022,10.1245535078441,10.1338405848113,10.1398902715298,10.1383627451008,10.179844863699,10.2435726586049,10.2492773701513,10.2206859122095,10.2526288752388,10.2259596358376,10.2112080721785,10.2332134722416,10.2781229182979,10.2559264449272,10.2515089243001,10.2557027640727,10.2526909687315,10.2244725493279,10.16961933369,10.1808775641781,10.218785142226,10.1917720545759,10.2099461106431,10.2192890414578,10.2159527169421,10.1974788589137,10.2083554140034,10.1601461227647,10.2131086900029,10.1516085733466,10.2021907700418,10.146179892484,10.1728908678658,10.1752834276091,10.1438036398348,10.1612391955818,10.1585889059744,10.2009900247235,10.225906942425,10.1912503413893,10.2231847148721,10.210871682567,10.2433738872853,10.2300111307509,10.2814627660278,10.3192099848642,10.2592054017148,10.2865883916343,10.2934247816258,10.2590820269888,10.2401801048547,10.2465550252003,10.2416949599101,10.2538985211515,10.2566642479795,10.257516082023,10.245783987367,10.287085683144,10.3437204221209,10.3303697501372,10.3248874995134,10.3017860167959,10.2725467264929,10.270864717067,10.2745082950684
"rep8",8.90049119895893,8.98824067601383,9.06241132193036,9.21145596913358,9.32602633830641,9.45880653160459,9.54534857298712,9.59214030971303,9.65885523863277,9.633193520724,9.71860055244501,9.83908724102053,9.82000417548523,9.88957900902996,9.91169790037126,9.93709065315048,9.98632681905796,10.0477254369961,10.0467796107929,10.0994934998689,10.0569806236515,10.1258080795357,10.1629901442662,10.2116185997456,10.2307014894806,10.2394967025275,10.2580241049316,10.2803614665964,10.3183718794763,10.2714326903559,10.2981218220021,10.2475728926169,10.2084687808462,10.2436720362283,10.2279104481673,10.2244164091378,10.2192798863388,10.1867716455971,10.2032908045855,10.2226559962994,10.2041591416686,10.1982105129228,10.2115914096077,10.2045286699332,10.2324260645409,10.2434881168253,10.2815803050614,10.225718553206,10.2455989438978,10.2354642342008,10.2094602050939,10.2275643744492,10.2557825619732,10.2242343322388,10.2248390831492,10.18707248803,10.2001218051013,10.1843158198963,10.1807082717378,10.2080389890122,10.1797269159963,10.164650289654,10.1978707470495,10.2356409138885,10.2752597563759,10.2763263958271,10.2710688058877,10.2469767781121,10.2639892646283,10.2748301614715,10.2722570403552,10.2348506856255,10.2501183522595,10.2402679453364,10.2697164298824,10.2529309783275,10.187456372386,10.1922436784972,10.2263850274642,10.3043887882009,10.239836575469,10.2792916014182,10.2473386041737,10.2095794597515,10.2303123735072,10.2505197680196,10.2643128413229,10.2747180730032,10.2894151527957,10.2951065464637,10.2461159383819,10.2633363868617,10.2246188132769,10.198581668881,10.2031706172223,10.1416647497243,10.1619626397661,10.1988902429296,10.2005194561226,10.1345181846305
"rep9",8.91565834989099,8.99309315014478,9.09111402867335,9.18640161605184,9.27538256275966,9.32018099300627,9.42306859441931,9.5055199752088,9.54735831199736,9.57828516408039,9.68213977398672,9.70186047005632,9.74853970064242,9.80691700307887,9.83725790923004,9.86692960337526,9.88732937162731,9.93533037564986,9.96761305583349,10.0076604091505,10.0263773559074,10.0429518906444,10.1052576999946,10.1187906179679,10.1591134919718,10.103709541214,10.1246008957159,10.1282794068367,10.1538926693415,10.1590619416649,10.162624426046,10.1704554065629,10.1819258402307,10.1876370579119,10.1556389600119,10.1545140298885,10.2089263695951,10.2383792769143,10.2407528078876,10.2802684779671,10.2604455728129,10.26911880185,10.2441219842319,10.30513890944,10.2740823372493,10.2755094317793,10.2700502584552,10.2600427579835,10.2410944294187,10.2587701997624,10.2671973448072,10.3059271557076,10.2561602440578,10.2156456376262,10.2059725087848,10.222274670572,10.2071739600424,10.2273127663692,10.1982304496609,10.1847955253217,10.1965283406729,10.2364107525479,10.238295725053,10.2543030771034,10.2189853769119,10.2275870010892,10.2502939794031,10.2983336746252,10.2339956420195,10.2645462910383,10.2515368983946,10.2757349668841,10.2518622181355,10.252155317177,10.2523808398505,10.1920540653049,10.2002944349675,10.2228805473792,10.2572053782753,10.2777355121022,10.3140173663488,10.3018257657847,10.2712851997052,10.271342874258,10.2825039987625,10.3341954960316,10.2711170233644,10.2383339730195,10.2381411903032,10.2376679614526,10.2671262213932,10.2364222749671,10.2810892996315,10.2307410490158,10.2338700849654,10.1942595856399,10.2471743769159,10.2327835556311,10.2415485986584,10.1936661519425
"rep10",8.86952831056093,8.98429313813912,9.08536025654039,9.1671666205556,9.2597422953435,9.31311853216846,9.3845991413196,9.47085595734119,9.51932997496963,9.58631374082358,9.68263097423893,9.77563822672343,9.80350417960482,9.79946992275943,9.85200679033856,9.90335122800687,9.93041501895941,10.002591204905,10.059611828042,10.0442536395558,10.0779650708244,10.0868987129167,10.1322587821489,10.1225252884766,10.1195920483492,10.1558710369851,10.2048599690499,10.1717678526563,10.2091217044489,10.1912452373545,10.1305826975668,10.0795156736122,10.1266553631079,10.1283091176971,10.1554374851539,10.1517553509958,10.1418753615643,10.1404020467473,10.1379630837815,10.1732426128041,10.2287968117163,10.2025011944587,10.175301757897,10.1630363677566,10.2204151864818,10.2134118632067,10.1973829436676,10.2730926549707,10.252582265929,10.2844188833469,10.2408422621133,10.3301646281658,10.3123234205692,10.3361619271838,10.3049626769753,10.297972776741,10.2916702643183,10.2653870241229,10.2389680287193,10.2676705203341,10.2577447142948,10.267070741321,10.3016233581745,10.3041923301328,10.3126601145468,10.2922501172486,10.2609275340424,10.2860890867039,10.3238102607693,10.334607663216,10.300853522539,10.2553810081319,10.2339776728845,10.2303007395497,10.2390506002812,10.2335278665592,10.1875857165275,10.2002449697632,10.2312641523081,10.2746730347452,10.2774276634868,10.2456227498677,10.2200357554763,10.2400858698058,10.2238191057629,10.2726220236385,10.3146620030406,10.2959373519533,10.3192820692942,10.3362796976388,10.2651457245416,10.27094674117,10.2962507433263,10.3040877315017,10.3139348200751,10.3255928456935,10.2946946470678,10.2698419640168,10.2871494275167,10.2693688153405
