"","a","d","aa","ad","dd","NA"
"1. / 2.",0.111111111111111,0.0170940170940171,0.162393162393162,0.769230769230769,0.136752136752137,0.11965811965812
"2. / 1.",0.094017094017094,0.00854700854700855,0.170940170940171,0.726495726495726,0.111111111111111,0.170940170940171
"1. * 2.",0.0683760683760684,0.0341880341880342,0.136752136752137,0.982905982905983,0.111111111111111,0.0170940170940171
"1. + 2.",0.11965811965812,0.0341880341880342,0.0427350427350427,0.974358974358974,0.0427350427350427,0.0256410256410256
"1. - 2.",0.136752136752137,0.00854700854700855,0.102564102564103,0.871794871794872,0.11965811965812,0.094017094017094
"2. - 1.",0.136752136752137,0.00854700854700855,0.102564102564103,0.871794871794872,0.11965811965812,0.094017094017094
